name,tvt
05_04_01307,train
05_04_01308,train
05_04_01309,test
05_04_01310,train
05_04_01311,train
05_04_01312,train
05_04_01313,train
05_04_01314,train
05_04_01315,train
05_04_01316,train
05_04_01317,train
05_04_01318,train
05_04_01319,train
05_04_01320,train
05_04_01321,train
05_04_01322,train
05_04_01323,train
05_04_01324,train
05_04_01325,train
05_04_01326,train
05_04_01327,train
05_04_01328,train
05_04_01329,train
05_04_01330,train
05_04_01331,train
05_04_01332,train
05_04_01333,train
05_04_01334,train
05_04_01335,train
05_04_01336,train
05_04_01337,train
05_04_01338,train
05_04_01339,train
05_04_01340,train
05_04_01341,train
05_04_01342,train
05_04_01343,train
05_04_01344,train
05_04_01345,train
05_04_01346,train
05_04_01347,train
05_04_01348,train
05_04_01349,train
05_04_01350,train
05_04_01351,train
05_04_01352,train
05_04_01353,train
05_04_01354,train
05_04_01355,train
05_04_01356,train
05_04_01357,train
05_04_01358,train
05_04_01359,train
05_04_01360,train
05_04_01361,train
05_04_01362,train
05_04_01363,train
05_04_01364,train
05_04_01365,train
05_04_01366,train
05_04_01367,train
05_04_01368,test
05_04_01369,train
05_04_01370,test
05_04_01371,train
05_04_01372,train
05_04_01373,train
05_04_01374,train
05_04_01375,train
05_04_01376,test
05_04_01377,train
05_04_01378,train
05_04_01379,train
05_04_01380,train
05_04_01381,train
05_04_01382,train
05_04_01383,train
05_04_01384,test
05_04_01385,test
05_04_01386,train
05_04_01387,train
05_04_01388,train
05_04_01389,test
05_04_01390,train
05_04_01391,train
05_04_01392,test
05_04_01393,train
05_04_01394,train
05_04_01395,train
05_04_01396,test
05_04_01397,train
05_04_01398,test
05_04_01399,train
05_04_01400,train
05_04_01401,train
05_04_01402,train
05_04_01403,train
05_04_01404,train
05_04_01405,train
05_04_01406,train
05_04_01407,train
05_04_01408,train
05_04_01409,test
05_04_01410,train
05_04_01411,train
05_04_01412,train
05_04_01413,test
05_04_01414,train
05_04_01415,train
05_04_01416,train
05_04_01417,train
05_04_01418,test
05_04_01419,test
05_04_01420,train
05_04_01421,train
05_04_01422,train
05_04_01423,train
05_04_01424,train
05_04_01425,train
05_04_01426,test
05_04_01427,test
05_04_01428,train
05_04_01429,test
05_04_01430,train
05_04_01431,train
05_04_01432,train
05_04_01433,train
05_04_01434,train
05_04_01435,train
05_04_01436,train
05_04_01437,train
05_04_01438,train
05_04_01439,train
05_04_01440,train
05_04_01441,train
05_04_01442,train
05_04_01443,train
05_04_01444,train
05_04_01445,test
05_04_01446,train
05_04_01447,train
05_04_01448,train
05_04_01449,test
05_04_01450,train
05_04_01451,test
05_04_01452,train
05_04_01453,train
05_04_01454,train
05_04_01455,train
05_04_01456,train
05_04_01457,train
05_04_01458,test
05_04_01459,train
05_04_01460,train
05_04_01461,test
05_04_01462,train
05_04_01463,train
05_04_01464,train
05_04_01465,train
05_04_01466,train
05_04_01467,train
05_04_01468,train
05_04_01469,train
05_04_01470,train
05_04_01471,train
05_04_01472,train
05_04_01473,train
05_04_01474,train
05_04_01475,train
05_04_01476,train
05_04_01477,train
05_04_01478,train
05_04_01479,train
05_04_01480,test
05_04_01481,train
05_04_01482,test
05_04_01483,train
05_04_01484,train
05_04_01485,train
05_04_01486,train
05_04_01487,test
05_04_01488,train
05_04_01489,train
05_04_01490,train
05_04_01491,train
05_04_01492,train
05_04_01493,train
05_04_01494,test
05_04_01495,test
05_04_01496,test
05_04_01497,train
05_04_01498,test
05_04_01499,train
05_04_01500,train
05_04_01501,test
05_04_01502,train
05_04_01503,train
05_04_01504,train
05_04_01505,train
05_04_01506,train
05_04_01507,train
05_04_01508,train
05_04_01509,train
05_04_01510,train
05_04_01511,train
05_04_01512,test
05_04_01513,train
05_04_01514,train
05_04_01515,test
05_04_01516,train
05_04_01517,train
05_04_01518,train
05_04_01519,train
05_04_01520,train
05_04_01521,train
05_04_01522,test
05_04_01523,train
05_04_01524,train
05_04_01525,train
05_04_01526,train
05_04_01527,train
05_04_01528,train
05_04_01529,test
05_04_01530,train
05_04_01531,train
05_04_01532,train
05_04_01533,train
05_04_01534,train
05_04_01535,train
05_04_01536,train
05_04_01537,train
05_04_01538,train
05_04_01539,train
05_04_01540,train
05_04_01541,train
05_04_01542,test
05_04_01543,train
05_04_01544,train
05_04_01545,train
05_04_01546,train
05_04_01547,train
05_04_01548,train
05_04_01549,train
05_04_01550,train
05_04_01551,train
05_04_01552,train
05_04_01553,train
05_04_01554,train
05_04_01555,train
05_04_01556,train
05_04_01557,train
05_04_01558,train
05_04_01559,train
05_04_01560,train
05_04_01561,train
05_04_01562,train
05_04_01563,test
05_04_01564,train
05_04_01565,train
05_04_01566,train
05_04_01567,train
05_04_01568,train
05_04_01569,train
05_04_01570,train
05_04_01571,train
05_04_01572,train
05_04_01573,train
05_04_01574,test
05_04_01575,train
05_04_01576,train
05_04_01577,train
05_04_01578,train
05_04_01579,train
05_04_01580,train
05_04_01581,train
05_04_01582,train
05_04_01583,train
05_04_01584,train
05_04_01585,test
05_04_01586,train
05_04_01587,train
05_04_01588,train
05_04_01589,train
05_04_01590,train
05_04_01591,train
05_04_01592,train
05_04_01593,train
05_04_01594,train
05_04_01595,train
05_04_01596,train
05_04_01597,train
05_04_01598,train
05_04_01599,train
05_04_01600,train
05_04_01601,train
05_04_01602,train
05_04_01603,train
05_04_01604,train
05_04_01605,train
05_04_01606,train
05_04_01607,train
05_04_01608,train
05_04_01609,train
05_04_01610,train
05_04_01611,train
05_04_01612,train
05_04_01614,train
05_04_01615,train
05_04_01616,train
05_04_01617,train
05_04_01618,train
05_04_01619,train
05_04_01620,train
05_04_01621,train
05_04_01622,train
05_04_01623,train
05_04_01624,train
05_04_01625,train
05_04_01626,train
05_04_01627,train
05_04_01628,train
05_04_01629,train
05_04_01630,train
05_04_01631,train
05_04_01632,train
05_04_01633,test
05_04_01634,train
05_04_01635,train
05_04_01636,test
05_04_01637,train
05_04_01638,train
05_04_01639,train
05_04_01640,train
05_04_01641,train
05_04_01642,train
05_04_01643,train
05_04_01644,train
05_04_01645,train
05_04_01646,train
05_04_01647,train
05_04_01648,train
05_04_01649,train
05_04_01650,train
05_04_01651,train
05_04_01652,train
05_04_01653,train
05_04_01654,train
05_04_01655,train
05_04_01656,train
05_04_01657,train
05_04_01658,train
05_04_01659,train
05_04_01660,train
05_04_01661,train
05_04_01662,train
05_04_01663,train
05_04_01664,train
05_04_01665,train
05_04_01666,train
05_04_01667,train
05_04_01668,train
05_04_01669,train
05_04_01670,train
05_04_01671,train
05_04_01672,train
05_04_01673,train
05_04_01674,test
05_04_01675,train
05_04_01676,train
05_04_01677,train
05_04_01678,train
05_04_01679,train
05_04_01680,train
05_04_01681,train
05_04_01682,train
05_04_01683,train
05_04_01684,train
05_04_01685,train
05_04_01686,train
05_04_01687,train
05_04_01688,test
05_04_01689,train
05_04_01690,train
05_04_01691,train
05_04_01692,train
05_04_01693,train
05_04_01694,train
05_04_01695,train
05_04_01696,train
05_04_01697,train
05_04_01698,train
05_04_01699,train
05_04_01700,train
05_04_01701,test
05_04_01702,train
05_04_01703,train
05_04_01704,train
05_04_01705,train
05_04_01706,test
05_04_01707,train
05_04_01708,train
05_04_01709,test
05_04_01710,test
05_04_01711,train
05_04_01712,train
05_04_01713,test
05_04_01714,train
05_04_01715,train
05_04_01716,test
05_04_01717,train
05_04_01718,test
05_04_01719,train
05_04_01720,test
05_04_01721,train
05_04_01722,train
05_04_01723,train
05_04_01724,train
05_04_01725,train
05_04_01726,train
05_04_01727,train
05_04_01728,test
05_04_01729,train
05_04_01730,test
05_04_01731,train
05_04_01732,train
05_04_01733,train
05_04_01734,train
05_04_01735,train
05_04_01736,train
